Customer,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_ltv,manual_predicted_ltv,CLV
Stephens Elementary School,3.0,202.0,699.0,9430.0,0.17051106808970548,0.0,9631.831978356333,142.23505346945527,0.0,36.98111390205837
Stillwater Elementary School,2.0,1521.0,1760.0,905.0,0.7968421364094473,0.0,939.2646828628607,19.73203519882727,0.0,5.13032915169509
Summit Trail Middle School,2.0,56.0,1094.0,600.0,0.03129633653492092,0.0,624.5440530923534,0.8037593761099006,0.0,0.20897743778857414
Sumner-Bonney Lake School District 320,4.0,607.0,896.0,31798.5,0.6073744877517984,0.0,32299.943697627787,1755.5604201444146,0.0,456.4457092375478
Sun Valley Elementary School,7.0,1450.0,2149.0,3012.0,0.3776890128698857,0.0,3040.331242529931,76.05311951254386,0.0,19.773811073261403
Sunset Elementary School,11.0,1127.0,2159.0,682.4545454545455,0.011633580339199878,0.0,687.2693491178526,0.8098744736951277,0.0,0.2105673631607332
Sutro Elementary School,16.0,1769.0,2009.0,3289.6875,0.7061266737002171,0.0,3303.096908727564,363.3993377613808,0.0,94.48382781795901
Swope Middle School,2.0,437.0,920.0,1043.05,0.5278019425275153,0.0,1081.7144629934132,27.49918137326252,0.0,7.149787157048255
Sybil Crookham Elementary School,5.0,778.0,2005.0,1178.4,0.06246115128428607,0.0,1195.2687040167175,3.866091641918772,0.0,1.0051838268988806
Tacoma School District 10,12.0,595.0,2150.0,2917.5833333333335,5.525580169301876e-06,0.0,2933.5602605290173,0.0017922837526252074,0.0,0.00046599377568255394
Tahoma Junior High School,8.0,777.0,2107.0,955.5,0.004125136408790686,0.0,964.2591689837844,0.30445377767479587,0.0,0.07915798219544692
Tahoma Middle School,3.0,334.0,2072.0,599.0,0.022543601724689888,0.0,615.1696740025204,0.44072541579975505,0.0,0.11458860810793632
Tahoma School District 409,17.0,1037.0,2165.0,2110.3529411764707,0.00010235903965392352,0.0,2118.669696138123,0.033374290683452136,0.0,0.008677315577697556
Tahoma Senior High School,6.0,592.0,2107.0,798.6666666666666,0.004715410926184093,0.0,808.7444550898798,0.22287046717784365,0.0,0.05794632146623935
Teague Elementary,4.0,144.0,2177.0,10086.795,0.00029255498247419785,0.0,10247.679684658297,0.11720052420933841,0.0,0.030472136294427986
Ted Brown Music,1.0,12.0,825.0,87.0,0.16035663663359406,0.0,103.92805778443015,0.5243185339973131,0.0,0.13632281883930142
Ted Hunsberger Elementary School,4.0,1172.0,2033.0,781.325,0.4173734174072257,0.0,796.2487074611022,13.869833714893309,0.0,3.6061567658722606
The Goddard School Issaquah,2.0,937.0,1582.0,794.5,0.6252584335443133,0.0,825.2429465033819,15.04679324054741,0.0,3.9121662425423267
The Goddard School Sparks NV,2.0,478.0,1220.0,2362.0,0.4153503050420873,0.0,2442.7006093403334,37.7257588450756,0.0,9.808697299719658
The Northwest School,7.0,438.0,535.0,6450.428571428572,0.7370566597619301,0.0,6509.3731524241075,1126.0162193130914,0.0,292.76421702140374
Thirkill Elementary,1.0,196.0,2109.0,229.45,0.19422611745204682,0.0,255.75699753042437,0.652124489671135,0.0,0.1695523673144951
Tillamook School District 9,10.0,2123.0,2159.0,5094.727000000001,0.9134010515747328,0.0,5127.451653326078,433.00745602948604,0.0,112.58193856766637
Timberline Middle School,2.0,155.0,654.0,40375.0,0.2650287917309383,0.0,41667.20978791836,720.5932992338631,0.0,187.35425780080442
Today's Fresh Start Charter School,3.0,140.0,1297.0,8905.666666666666,0.012682525806948461,0.0,9096.475099001464,5.70479155784266,0.0,1.4832458050390918
Torrance Unified School District,1.0,5.0,348.0,2499.0,0.33356757887807204,0.0,2674.7346753157613,58.33498557345023,0.0,15.16709624909706
Totem Middle School,5.0,1121.0,2143.0,1106.328,0.22434063480906985,0.0,1122.2951438463926,12.235309000125817,0.0,3.1811803400327126
Tranquillity Elementary School,1.0,373.0,2166.0,297.0,0.31848011758288736,0.0,327.7545045844216,1.335778996670984,0.0,0.34730253913445586
Tranquillity High School,9.0,629.0,2162.0,4990.777777777777,0.0002378761427025547,0.0,5026.445228476975,0.09984634407968646,0.0,0.02596004946071848
Transition Academy,1.0,651.0,745.0,3000.0,0.7956991069998045,0.0,3208.7206269671697,87.98140988208625,0.0,22.875166569342426
"Triumph Electric, Inc.",2.0,74.0,1280.0,24865.0,0.029223148137164187,0.0,25662.891860900094,26.669831603612945,0.0,6.934156216939366
Tukwila School District 406,19.0,2072.0,2170.0,3741.086842105263,0.8956739997298651,0.0,3753.8444525941586,575.4011868529695,0.0,149.60430858177207
Turning Point,4.0,1068.0,1889.0,1237.5,0.40038636223715607,0.0,1259.5790417723117,22.573129704016498,0.0,5.86901372304429
Twain Harte School District,1.0,41.0,2029.0,2200.0,0.07546836983658642,0.0,2356.0484486814876,2.422176346169053,0.0,0.6297658500039538
University Heights Middle School,9.0,824.0,2163.0,2016.4444444444443,0.0022885053725879836,0.0,2031.5559500891363,0.38806915954756477,0.0,0.10089798148236684
University of Nevada Reno,4.0,1412.0,1995.0,1180.5,0.6275124255418139,0.0,1201.6849681037877,32.042459844858946,0.0,8.331039559663326
Verdi Elementary School,3.0,560.0,2075.0,952.8133333333334,0.09124546422665927,0.0,976.4215532284786,2.8274713625006687,0.0,0.7351425542501738
Veterans Memorial Elementary School,5.0,1788.0,2043.0,2131.02,0.8022872088315671,0.0,2159.805179894379,88.1384395494465,0.0,22.91599428285609
Victor Valley Community College College,1.0,254.0,1319.0,228.0,0.37508372792017836,0.0,254.2115292072816,1.95138451686451,0.0,0.5073599743847726
Victory Academy,5.0,1911.0,2018.0,4903.2,0.8594371807028903,0.0,4966.662822709494,219.6846043093394,0.0,57.11799712042824
Virginia Palmer Elem School,5.0,1900.0,2141.0,13263.2,0.8132930187832043,0.0,13431.239399242897,531.3133530151409,0.0,138.14147178393665
Vista Verde Elementary School,8.0,713.0,1219.0,7228.125,0.1470040852112304,0.0,7285.695989001632,137.1659994856453,0.0,35.663159866267776
Volta Elementary School,1.0,1904.0,2166.0,1099.0,0.7947786300039059,0.0,1182.5583633158178,12.027417357541907,0.0,3.127128512960896
Volunteers of America,4.0,457.0,1976.0,342.5,0.019169072496779467,0.0,350.5405166261892,0.2881463831183015,0.0,0.07491805961075838
Voyager Middle School,5.0,566.0,1883.0,2191.0,0.01966027907309637,0.0,2220.5354793035262,2.3998988567188375,0.0,0.6239737027468978
Walker Elementary School,2.0,709.0,2159.0,2354.0,0.3039213418721266,0.0,2434.4456420020906,16.054477054425824,0.0,4.1741640341507145
Walla Walla Community College,4.0,875.0,969.0,14534.887499999999,0.8273596603544227,0.0,14765.542752718104,1018.3914988995635,0.0,264.78178971388655
Walla Walla School District,19.0,1660.0,2089.0,1515.192105263158,0.22207571957491792,0.0,1520.6892498045984,59.930503851569995,0.0,15.581931001408199
Walt Tyler Elementary School,1.0,39.0,2016.0,660.0,0.0745283177020444,0.0,714.6545054815499,0.730030506430167,0.0,0.18980793167184343
Washington Intermediate School,1.0,27.0,1448.0,290.0,0.09913947066127994,0.0,320.29362302442195,0.5955020282054991,0.0,0.15483052733342978
Washington Middle School,2.0,131.0,1899.0,635.0,0.0245659126370972,0.0,660.6595351971657,0.39806505573981704,0.0,0.10349691449235243
Washington Unified School District,1.0,233.0,2137.0,4950.0,0.22021059724596678,0.0,5287.109061538519,15.092732071995322,0.0,3.924110338718784
Washoe County School District,79.0,2059.0,2173.0,13749.620253164558,0.5443178315885709,1.0,13760.513129689425,5224.485776205919,13760.513129689425,1358.366301813539
Washoe County Schools,1.0,3.0,318.0,1005.0,0.3497014268710643,0.0,1082.3693823672502,26.548226529033112,0.0,6.9025388975486095
Washoe County Social Services,2.0,157.0,1788.0,4291.0,0.03670399854801594,0.0,4433.179608774133,4.226070003560923,0.0,1.09877820092584
Washoe Innovations High School,5.0,457.0,2179.0,2369.4,0.0034612342524606146,0.0,2401.1671134247654,0.39749671205385845,0.0,0.1033491451340032
Washoe Inspire Academy,7.0,1150.0,1745.0,4818.571428571428,0.347151259545709,0.0,4862.98710660911,136.29965711177994,0.0,35.43791084906278
Westlake Elementary School,2.0,257.0,1821.0,2274.5,0.07762062764305555,0.0,2352.4119040783025,4.6607574107889365,0.0,1.2117969268051236
Westlake High School,1.0,49.0,2173.0,3425.0,0.07486698577417064,0.0,3661.702721681438,3.4973108032457856,0.0,0.9093008088439043
Weston County School District #1,6.0,1295.0,1779.0,351.06333333333333,0.5654124168654787,0.0,356.4848779927433,13.836807610395722,0.0,3.5975699787028876
Westside Union Elementary School,1.0,2154.0,2177.0,6096.0,0.8202243964040713,0.0,6508.561956932759,67.98499339724343,0.0,17.67609828328329
Whatcom Discovery Center,3.0,1070.0,1955.0,2564.6666666666665,0.47427242866129393,0.0,2622.162374292198,41.77542961050564,0.0,10.861611698731467
White River School District 416,4.0,371.0,532.0,21925.65,0.656104864369279,0.0,22272.2330797631,2063.5550692149513,0.0,536.5243179958874
Whitman Middle School,1.0,330.0,1843.0,515.48,0.33659438565653943,0.0,560.6192764742415,2.8173653682088147,0.0,0.7325149957342918
Wilson Elementary School,11.0,1169.0,2122.0,765.5454545454545,0.020563807844199214,0.0,770.8295098150013,1.6323304048310965,0.0,0.4244059052560851
Wilson Middle School,3.0,883.0,1352.0,9386.333333333334,0.6213674240549665,0.0,9587.247266852526,283.39756141048963,0.0,73.68336596672731
Winfield Elementary School,11.0,1008.0,1990.0,1196.6818181818182,0.008779443010337739,0.0,1204.4006937386641,1.1576283572628026,0.0,0.30098337288832866
Winnemucca Elementary School,4.0,924.0,1584.0,4309.75,0.43776348092579803,0.0,4380.018828230607,101.38756555862177,0.0,26.360767045241662
Winton Middle School,11.0,1153.0,2135.0,1007.6363636363636,0.016673992622802065,0.0,1014.2876147783569,1.7314686520259677,0.0,0.4501818495267516
Winton School District,4.0,1068.0,1897.0,19504.5,0.39608513165253634,0.0,19813.10612427982,349.85084214866373,0.0,90.96121895865257
Woodland School District 404,9.0,1796.0,2141.0,205.44444444444446,0.7035487042402155,0.0,208.03992975055812,12.337046827893138,0.0,3.207632175252216
XIT Solutions,13.0,715.0,990.0,3849.6153846153848,0.22415004906556396,0.0,3868.8074010437263,213.65354133262557,0.0,55.54992074648265
Yerington Elementary School,7.0,1711.0,1920.0,12006.142857142857,0.8132283591025172,0.0,12114.551592566388,726.4889708900691,0.0,188.887132431418
Yerington High School,2.0,28.0,1907.0,2812.0,0.005283342955075013,0.0,2907.042522116492,0.3752022297495033,0.0,0.09755257973487086
Yvonne Shaw Middle School,9.0,1667.0,2116.0,1778.2777777777778,0.5746990958320226,0.0,1791.7432873738935,87.77237919246919,0.0,22.82081859004199
